index,results,average time (3)
0,0,19001006
1,0,666019518
2,0,89027881
3,0,188009261
4,0,12237866
5,0,193392674
6,0,98652998
7,0,44191280
8,0,42341947
9,0,2883354
10,0,16440232
11,0,1593519448
12,0,98759968
13,0,25846560
14,0,1072332064
15,0,2436796
16,0,97239891
17,0,76512336
18,0,292620261
19,0,245415528
20,0,43565511
21,0,35373449
22,0,127722819
23,0,208771307
24,0,271643002
25,0,17101843
26,0,29965241
27,0,209783712
28,0,11325915
29,0,23682673
30,3,85959513
31,4179,47272125
32,0,18720864
33,0,5848407
34,0,160152991
35,0,607920646
36,1,800323565
37,0,5316301504
38,0,9451388
39,0,51247993
40,0,84620555
41,0,15116055
42,0,95556258
43,0,28583367
44,0,78594128
45,0,47917921
46,0,181505838
47,2,70944070
48,0,5854805389
49,0,103778282
