index,results,average time (3)
0,260778,5274657725
1,5680,83063125
2,1160,46823262
3,192,91897169
4,24855,687821785
5,1,59582392
6,37389,755524873
7,2111,128120342
8,1767,76977490
9,461,61932404
10,4,25718132
11,437,121741930
12,1612,68244059
13,2293,144745429
14,6011,257891972
15,1111,253157853
16,655,36063193
17,16496,873920281
18,18309,1528687715
19,1629,195786396
20,858,77299753
21,367,62964915
22,25,700816074
23,25,267190217
24,1,10745763
25,52,34570614
26,252,33420006
27,440,23593186
28,1220,75762350
29,38,27304887
30,413,56942939
31,2137,103306134
32,2,37586052
33,12902,542290210
34,1,58937390
35,529,222345669
36,338,101224660
37,24897,507690429
38,4,469816207
39,39757,325327475
40,42,8135000
41,4,76676924
42,498,56718110
43,16,28568346
44,87,12271086
45,24500,1234247525
46,4278,402642806
47,320,59899329
48,21,10796149
49,1236,238051175
