index,results,average time (3)
0,0,68056980
1,0,758269786
2,0,50904909
3,0,63203811
4,0,20137866
5,0,80038388
6,0,3880500
7,0,86093822
8,0,40636300
9,0,8109807
10,0,18022854
11,0,383673508
12,0,408451795
13,0,11394977
14,0,3598769
15,0,6367524
16,0,7198094
17,0,4712740
18,0,5514382
19,0,137213706
20,0,22757927
21,0,42842785
22,0,56747595
23,0,17045497
24,0,11279662
25,0,9418169
26,0,6275256
27,0,2658843
28,0,47222613
29,0,4555542
30,0,7911046
31,0,39625564
32,0,5456685
33,0,16129493
34,0,8586406
35,0,12448230
36,14,9617010
37,0,80361047
38,0,23787100
39,0,7277249
40,0,72535116
41,0,1442617813
42,0,2919435
43,0,22902011
44,0,51501035
45,0,43389558
46,0,17406860
47,0,5141337
48,0,6321430
49,0,72222788
