index,results,average time (3)
0,0,82358439
1,0,3349282184
2,0,66616773
3,0,927819013
4,0,40797551
5,0,98738511
6,0,5448817
7,0,143162011
8,0,347554921
9,0,13966162
10,0,52733023
11,0,1059869765
12,0,638328551
13,0,44764279
14,0,8519490
15,0,34022569
16,0,105307260
17,0,17941474
18,0,32655556
19,0,404321352
20,0,74946403
21,0,55554151
22,0,294803221
23,0,171985625
24,0,18415530
25,0,42299190
26,0,21085817
27,0,17896572
28,0,81024010
29,0,25324503
30,0,17814317
31,0,61877488
32,0,12206951
33,0,16779263
34,0,67335446
35,0,22500594
36,14,21245081
37,0,67656675
38,0,481105565
39,0,14808972
40,0,107219218
41,0,3079890648
42,0,9282747
43,0,83376089
44,0,82556724
45,0,179903665
46,0,19584417
47,0,118319511
48,0,10825236
49,0,150735536
