index,results,average time (3)
0,0,109796762
1,0,5273106654
2,0,104959805
3,0,1531638701
4,0,63909530
5,0,134637752
6,0,8503674
7,0,191870212
8,0,522760708
9,0,20089943
10,0,82818904
11,0,1495190620
12,0,931609868
13,0,63837527
14,0,13084967
15,0,55727720
16,0,145814577
17,0,28994718
18,0,51413615
19,0,679784059
20,0,110695997
21,0,80839156
22,0,451338608
23,0,260975042
24,0,26481389
25,0,61223347
26,0,28419812
27,0,26448885
28,0,114617267
29,0,40507554
30,0,25040387
31,0,86392561
32,0,14908154
33,0,26025294
34,0,102199951
35,0,31926313
36,14,22448936
37,0,109697182
38,0,714757044
39,0,19764661
40,0,149422883
41,0,3529814719
42,0,13173182
43,0,88071822
44,0,91004212
45,0,222520271
46,0,23566007
47,0,118781804
48,0,12626647
49,0,147961934
