index,results,average time (3)
0,0,118751764
1,0,5182284036
2,0,101699113
3,0,1274208942
4,0,63055276
5,0,133693058
6,0,7700125
7,0,189922650
8,0,515945593
9,0,20884990
10,0,81382989
11,0,1556578317
12,0,873343705
13,0,48041105
14,0,10926961
15,0,44142722
16,0,130323965
17,0,19733110
18,0,31840403
19,0,395381609
20,0,94502289
21,0,66257237
22,0,374198277
23,0,188862243
24,0,21904150
25,0,42320887
26,0,20830472
27,0,18419742
28,0,82322517
29,0,32543181
30,0,22196054
31,0,66171168
32,0,11842647
33,0,20360548
34,0,84386030
35,0,26239633
36,14,19893248
37,0,70844650
38,0,601442177
39,0,17838398
40,0,116038322
41,0,3503509521
42,0,10427077
43,0,82675218
44,0,85348764
45,0,219192186
46,0,21692275
47,0,115377505
48,0,13684590
49,0,154574791
