index,results,average time (3)
0,0,65314372
1,0,6155649
2,0,12951532
3,0,17071485
4,0,15922784
5,0,15368937
6,0,9494145
7,0,26355981
8,0,73392629
9,0,10882695
10,0,7597446
11,458,47591765
12,0,7082303
13,0,8456388
14,33,6130376
15,0,6324926
16,0,6900548
17,0,11476039
18,0,11004050
19,0,33931175
20,0,26127655
21,0,10305881
22,0,860997755
23,0,15652020
24,0,8405049
25,0,114828188
26,0,12831608
27,0,13718763
28,0,7272560
29,0,18182118
30,0,19830782
31,0,12542327
32,1,114682117
33,0,12448072
34,0,81239699
35,0,6822665
36,0,9514808
37,0,19106387
38,0,270825068
39,0,23137568
40,0,5242744
41,0,5911826
42,0,5642572
43,0,25456428
44,4715,38254817
45,0,56851704
46,0,7223844
47,0,52338997
48,0,5514859
49,0,9667475
