index,results,average time (3)
0,97983,65153201
1,195734,87059656
2,0,11672734
3,0,501966078
4,0,354116837
5,0,20818630
6,0,98655541
7,1012934,1716931183
8,0,441904465
9,0,9480237
10,0,188292105
11,0,47822316
12,0,1989816426
13,2,280669609
14,0,12424230
15,1941884,748530069
16,0,48203785
17,0,138396342
18,0,15849669
19,46257,92662493
20,0,56442180
21,1,47611315
22,0,27879158
23,0,30899921
24,179326,178884505
25,0,881204286
26,832926,1909711042
27,0,61363378
28,187,60313860
29,13,104417959
30,0,65662860
31,0,19575357
32,17500,68729638
33,2,1862028916
34,569330,377998987
35,144,335560877
36,0,10178883
37,0,218837340
38,0,12240966
39,0,334678649
40,407,18038113
41,1,328490733
42,763,69949308
43,1029072,1927739063
44,0,31045674
45,0,325585364
46,0,60726404
47,3756712,2509056011
48,0,121192216
49,0,261968135
