index,results,average time (3)
0,0,14027992
1,0,2990210215
2,0,341149250
3,0,24028618
4,0,24959087
5,0,241742213
6,0,47113100
7,0,15570242
8,0,751034179
9,0,667759577
10,0,281663417
11,0,47330299
12,0,174358526
13,0,15353997
14,0,10781605
15,0,60092528
16,0,79600333
17,0,24990717
18,0,1825479745
19,0,431426206
20,0,101149717
21,0,768866459
22,0,386898755
23,0,27105489
24,0,15296617
25,0,61971902
26,0,276930411
27,0,75592438
28,0,212547222
29,0,97968657
30,0,80242792
31,0,29554207
32,0,12504577
33,0,86719035
34,0,11770089
35,0,118572949
36,0,55323759
37,0,31119584
38,0,72385469
39,0,55416186
40,0,280477284
41,0,29505173
42,0,21054823
43,0,92919111
44,0,46547571
45,0,52942196
46,0,253190119
47,0,20979642
48,0,34096240
49,0,192466417
