index,results,average time (3)
383,0,2063035
384,0,2036889
385,0,1689910
386,10000,14190338134
387,0,54222504
388,0,2515395
389,0,2484401
390,10000,1999106088
391,0,2887963
392,5,316928306
393,0,2410252
394,10000,5423552989
395,0,2246220
396,0,2597570
397,942,12884298
398,10000,15173198461
399,0,2764224
400,2982,429123162
401,0,3355979
402,0,2051989
403,0,2084493
404,0,2697626
405,0,2157767
406,78,640471696
407,0,2767880
408,0,2354224
409,10000,3817631244
410,0,2334673
411,0,3207047
412,0,2108017
413,10000,1857001622
414,1,13778527
415,1188,51287968
416,0,1769621
417,0,1683870
418,0,1769860
419,0,1729011
420,0,1656134
421,0,36887009
422,0,1849651
423,0,1826683
424,0,1828987
425,0,1933653
426,0,237167994
427,0,2189794
428,1,38774490
429,2,427715063
430,10000,2746584096
431,0,1920620
432,314,1372573693
433,0,1953919
434,0,1764297
435,0,1842021
