index,results,average time (3)
368,0,2500931
369,1054095,4887625694
370,0,1015300273
371,5,1676590362
372,0,2244710
373,0,2017736
374,0,3759622
375,0,1011249700
376,5,2524216
377,0,2219676
378,770608,12775473912
379,0,3603306611
380,0,2283096
381,0,2304474
382,0,6924582878
383,0,794866402
384,0,2392927
385,0,2249796
386,43868780,51370062191
387,0,9012183506
388,0,2928415
389,0,2717414
390,182615,78867113748
391,0,2657254
392,5,14446752945
393,0,2168416
394,14695,49706002711
395,0,2686341
396,0,2033710
397,942,1106892903
398,4579266,20851914008
399,0,3377754
400,2982,9200372139
401,0,2299626
402,0,1967668
403,0,2703507
404,0,2084254
405,0,1823345
406,78,11060377597
407,0,2750237
408,0,139871596
409,424526,32738072951
410,0,2281029
411,0,2421855
412,0,2374569
413,375475,8318728526
414,1,38018305
415,1188,57704289
416,0,2256790
417,0,2175410
418,0,42284806
419,0,2225160
420,0,2297798
421,0,2697401443
422,0,2921739
423,0,2393642
424,0,2629041
425,0,2281506
426,0,2136180956
427,0,2436717
428,1,5882353385
429,2,8404552459
430,523360,11193715174
431,0,1943508
432,314,3207840045
433,0,17782210
434,0,1896301
435,0,1912434
