index,results,average time (3)
0,57758,233972787
1,230854,2751984516
2,0,129514376
3,0,26933510
4,41364,45081058
5,0,9455918
6,0,81160068
7,12208625,5002409537
8,0,48363844
9,0,22732257
10,0,14843861
11,0,60562133
12,0,19380728
13,0,9505509
14,0,11419454
15,0,7020632
16,0,782049655
17,1,24722178
18,4946,64775625
19,0,45573631
20,0,11451403
21,0,10456800
22,0,469378788
23,0,41682958
24,270,767163991
25,0,74770291
26,0,20521561
27,0,7200637
28,0,84559996
29,48357,2421517371
30,28017,24197339
31,2118,14825184
32,1879955,2169262726
33,0,66155512
34,0,9419599
35,0,19560098
36,0,35971323
37,0,27677615
38,0,82771777
39,0,25912841
40,0,74708700
41,985,12196779
42,853970,621612230
43,0,6737946
44,0,477524836
45,0,1439771731
46,0,105147440
47,0,44781127
48,0,5974371
49,0,37917375
