index,results,average time (3)
0,10000,221047083
1,10000,2935659169
2,0,126565217
3,0,23274739
4,10000,41762510
5,0,8352438
6,0,81113973
7,10000,5038219054
8,0,43356020
9,0,22482871
10,0,13783613
11,0,56386867
12,0,18177747
13,0,9161153
14,0,12547413
15,0,6566285
16,0,763822316
17,1,23874203
18,4946,61095316
19,0,44850269
20,0,10215043
21,0,9512742
22,0,471154609
23,0,53018728
24,270,754134972
25,0,67549069
26,0,19145488
27,0,6512084
28,0,83518027
29,10000,2441740592
30,10000,23235638
31,2118,14727750
32,10000,2075072367
33,0,65384228
34,0,8488972
35,0,18750826
36,0,31236091
37,0,27816136
38,0,81076939
39,0,25319734
40,0,79365650
41,985,10438283
42,10000,628733157
43,0,6063937
44,0,474143425
45,0,1428938070
46,0,99775473
47,0,43205578
48,0,5405743
49,0,37544647
