index,results,average time (3)
0,0,12153863
1,0,7880131
2,0,80385525
3,3,4143668492
4,0,186566034
5,0,238620439
6,0,417280912
7,0,633287429
8,0,4062652
9,0,9144623
10,0,146279334
11,1,3704403638
12,0,3268241
13,0,417466163
14,0,503860075
15,0,12777645
16,0,9649832
17,0,5552529
18,0,185405730
19,0,7698535
20,0,13035217
21,0,19795417
22,0,88695525
23,0,21073102
24,0,28376817
25,0,7759014
26,0,4513581
27,0,170510450
28,0,548463264
29,0,18420219
30,3,169463077
31,0,44354835
32,0,20587443
33,0,3470102
34,0,43731212
35,0,511980374
36,0,13655264
37,0,63434441
38,0,6733894
39,0,3399371
40,0,36593993
41,0,13829310
42,0,35544156
43,0,7581789
44,0,2556800
45,0,4312912
46,0,15629052
47,0,3584702
48,0,35467067
49,0,32973130
