index,results,average time (3)
0,15,1852097511
1,116,13369003
2,18851,183674811
3,7,147789875
4,72094,386652151
5,86234,1062881469
6,0,2319727500
7,0,16123294
8,0,294138113
9,0,4916626771
10,0,3190155585
11,8383,1982920805
12,0,76545317
13,650,69303512
14,0,26623804
15,0,33138910
16,0,1649881362
17,851,839390992
18,0,222012519
19,5,170576015
20,4574,46856959
21,0,82134325
22,19,90020735
23,9872,88325817
24,273118,1910973389
25,0,4861500342
26,0,1725098291
27,44714,4781355539
28,1,102845032
29,0,831665913
30,0,10254621
31,45651,554971615
32,77,145431200
33,0,135894139
34,0,34836292
35,17,25147676
36,435550,3537788549
37,0,46060720
38,0,190803924
39,50,20145813
40,11357,164093891
41,0,15736102
42,915,125755548
43,0,386037190
44,0,3330824374
45,80,36131381
46,0,3168264
47,3765,47807454
48,89606,5369219938
49,13,739778200
