index,results,average time (3)
0,0,50660768
1,4,24056831
2,2,139404376
3,2,30103683
4,64,30670960
5,2,386536279
6,5,29092629
7,1,22807915
8,5,51213025
9,15,20808616
10,1,51347970
11,0,532111644
12,1,60377041
13,0,26569286
14,1,19001165
15,1,156045436
16,2,395906368
17,0,46053488
18,21,8400115091
19,106,157949288
20,2,102937777
21,1,24716217
22,5,70557673
23,3,127063910
24,3,47725438
25,1,66582361
26,1,58100302
27,1,87832529
28,2,33911625
29,3,12161652
30,27,35889386
31,2,134927908
32,24,244245926
33,5,97501436
34,1,95738331
35,1,9718973
36,1,19157329
37,0,208742300
38,1,60122251
39,1,12729326
40,5,19965648
41,0,166910489
42,2,16600211
43,0,13740380
44,0,2955674
45,2,62428951
46,1,43547550
47,4,110517104
48,0,273745933
49,136,14976942379
