index,results,average time (3)
0,10000,3438461859
1,2,218287070
2,10000,1620024203
3,968,50110657
4,787,46915769
5,1393,43783902
6,188,904870986
7,28,17566442
8,2413,129400093
9,142,224605639
10,716,141907135
11,1477,149451016
12,129,74608563
13,1281,20102897
14,10000,480090140
15,6250,126884778
16,10000,239839791
17,10000,290911912
18,448,66162347
19,1697,39568105
20,141,49786011
21,39,43908675
22,10,20109971
23,2705,104957341
24,10000,44107741037
25,2896,77150742
26,10000,468701839
27,7364,100185473
28,1606,495653390
29,3600,48155545
30,10000,166479030
31,75,31518776
32,92,16664425
33,10000,562631288
34,10000,524918556
35,810,92413027
36,85,51617145
37,7068,145246425
38,10000,268854697
39,7796,259473243
40,77,104454596
41,1106,297027746
42,105,16547997
43,1235,117665449
44,7123,110171158
45,8746,3358807642
46,683,32111644
47,1516,109178384
48,81,40342727
49,0,3288825
