index,results,average time (3)
0,95132,4613070169
1,2,376967668
2,10812,2727846701
3,968,81669966
4,787,69622198
5,1393,67112048
6,188,1501514911
7,28,27532418
8,2413,194867054
9,142,351050535
10,716,203255414
11,1477,241411526
12,129,124697764
13,1281,28507311
14,33818,744838555
15,6250,209364175
16,11423,414970159
17,13402,474139133
18,448,85010290
19,1697,56679963
20,141,77786842
21,39,70927381
22,10,30701557
23,2705,155456304
24,5702221,55160244305
25,2896,106312513
26,25309,569572050
27,7364,94512064
28,1606,603770493
29,3600,60975392
30,14002,175237178
31,75,319227933
32,92,18297830
33,24893,587473630
34,30791,684540589
35,810,99717616
36,85,65906127
37,7068,177295286
38,14569,329703648
39,7796,351312795
40,77,151332775
41,1106,401507933
42,105,21149476
43,1235,153060197
44,7123,121611912
45,8746,4638107617
46,683,35503705
47,1516,163648684
48,81,58672268
49,0,4248698
