index,results,average time (3)
341,0,1910924
342,0,1895189
343,10000,26517646153
344,43,6226221
345,10000,2967915296
346,173,2222305774
347,9828,579087416
348,10000,5418613194
349,10000,15976077397
350,1003,870875278
351,10000,171181280
352,920,95421870
353,10000,50193547
354,10000,1359168529
355,10000,8948414722
356,10000,419326781
357,0,timeout
358,459,18352031
359,10000,99109057982
360,1093,899430115
361,10000,195649543
362,420,5435387
363,10000,2788758198
364,1436,8139132
365,10000,4822194735
366,0,timeout
367,0,timeout
368,91,24909156640
369,10000,5983068148
370,10000,967939297
371,10000,1732749779
372,63,2621253
373,436,9151299
374,9,2707480
375,10000,1590219497
376,1980,37457148
377,8,528712510
378,129,62075058
379,10000,268057725906
380,10000,3502178032
381,4910,34741062402
382,1111,5259752590
383,142,659430026
384,840,34674916902
385,10000,697409549
386,10000,7786386171
387,10000,25385929504
388,64,48142639318
389,0,timeout
390,10000,92635162830
391,10000,48452045837
392,10000,15913281042
393,10000,2217661300
394,10000,52626860379
395,10000,3411065896
396,362,4816849
397,10000,1307956059
398,10000,1924567699
399,10000,2747867822
400,10000,117103988647
401,390,188728491
402,10000,24598086992
403,203,3057241
404,41,2807378
405,10000,4439773638
406,10000,2684708277
407,0,2207835
408,5099,136415640
409,0,timeout
410,4721,68813402
411,2878,82602897
412,4953,66086689
413,10000,14660832881
414,1817,66920518
415,1347,66081205
416,10000,1134304840
417,0,5630890
418,0,37070512
419,10000,5759529987
420,10000,5615835666
421,10000,15192030668
422,7284,8484442
423,42,7388193
424,374,46581426
425,10000,1196433782
426,2891,2063015778
427,1316,23790886878
428,10000,34712927023
429,10000,141666600544
430,10000,15132419983
431,10000,176640748
432,10000,2545019546
433,0,14642238
434,0,1910686
435,10000,21613844076
