index,results,average time (3)
0,0,9137550
1,0,5031903
2,0,13025124
3,0,7389306
4,0,23108402
5,0,54908910
6,0,25135913
7,0,22080739
8,0,81428050
9,0,15397389
10,0,23194948
11,0,54150580
12,0,18922567
13,0,4001140
14,0,5688110
15,0,71509996
16,0,18744706
17,0,91102679
18,0,19144852
19,0,87910333
20,0,19401231
21,0,14755566
22,0,4724820
23,0,91013431
24,0,42873938
25,0,22945721
26,0,56063333
27,0,22048711
28,0,560769557
29,0,4257996
30,0,75819412
31,0,93544721
32,0,21037180
33,0,38851499
34,0,10522524
35,0,4251718
36,0,7467826
37,0,210568268
38,0,15768527
39,0,5660612
40,0,3175894
41,0,62218506
42,0,3973165
43,0,3685950
44,0,2072015
45,0,39527972
46,0,22600570
47,0,95574378
48,0,19205490
49,0,102025746
