index,results,average time (3)
0,0,45527219
1,0,20375092
2,0,136150121
3,0,28880039
4,0,34028291
5,0,418175220
6,0,31906365
7,0,22158383
8,0,187957525
9,0,19440014
10,0,48591374
11,0,469815889
12,0,53060769
13,0,23861089
14,0,11961380
15,0,135877449
16,0,368805726
17,0,124178647
18,0,21544933
19,0,118576844
20,0,109891175
21,0,19080559
22,0,51906744
23,0,125420013
24,0,45764763
25,0,58874209
26,0,78809499
27,0,91689983
28,0,1186818361
29,0,12659549
30,0,334637323
31,0,240139007
32,0,42109409
33,0,91894308
34,0,136761108
35,0,9048382
36,0,14275550
37,0,209105729
38,0,59112469
39,0,12292385
40,0,20221551
41,0,204842964
42,0,17549037
43,0,22586981
44,0,3553072
45,0,46366929
46,0,282717386
47,0,266336043
48,0,286003350
49,0,129441817
