index,results,average time (3)
0,0,40780544
1,0,17476796
2,0,134357213
3,0,28310855
4,0,30928531
5,0,340704599
6,0,27021010
7,0,18900711
8,0,166043122
9,0,16218582
10,0,37360508
11,0,411579608
12,0,51359096
13,0,21725336
14,0,9188969
15,0,115101178
16,0,324059247
17,0,105429887
18,0,18925984
19,0,99244355
20,0,85081020
21,0,17703135
22,0,46122153
23,0,105366070
24,0,41525363
25,0,54617961
26,0,68326790
27,0,73952038
28,0,981106280
29,0,10335603
30,0,281665245
31,0,192039091
32,0,33404031
33,0,78490733
34,0,117970387
35,0,7979472
36,0,11446237
37,0,189393678
38,0,48266648
39,0,11222123
40,0,16875584
41,0,173461516
42,0,18712758
43,0,10704119
44,0,2589543
45,0,39327223
46,0,216754754
47,0,217244863
48,0,241577624
49,0,118582168
