index,results,average time (3)
0,0,30671357
1,0,177376270
2,0,29513358
3,0,40573517
4,0,3671328
5,0,69946368
6,0,30490000
7,0,21966536
8,0,28020699
9,0,8921066
10,0,10086774
11,0,16726970
12,0,10177373
13,0,142636934
14,0,135715881
15,2,636873642
16,0,10487159
17,0,1053679227
18,0,34679889
19,0,34314472
20,10000,51050424
21,0,78251281
22,0,75342893
23,0,146728038
24,0,246063708
25,0,11173248
26,0,16873995
27,0,131205558
28,105,13117869
29,74,37690957
30,0,103392521
31,0,90713262
32,0,10863144
33,0,9346961
34,2,17117182
35,0,13683477
36,0,179100115
37,68,11177221
38,10000,5538256009
39,0,6605783
40,0,73596000
41,0,48319180
42,0,157831112
43,0,11905272
44,0,93308448
45,0,7817585
46,0,60073375
47,0,23050784
48,0,15193779
49,0,23074388
