index,results,average time (3)
0,0,38481473
1,0,207358518
2,0,32580772
3,0,47823746
4,0,4710355
5,0,87823231
6,0,37644465
7,0,24911164
8,0,28785148
9,0,10219891
10,0,11643806
11,0,18362680
12,0,11940319
13,0,138456582
14,0,178752421
15,2,695166825
16,0,13409932
17,0,1187079588
18,0,35252491
19,0,37332057
20,28172,55704831
21,0,90092022
22,0,74358304
23,0,172922849
24,0,268455743
25,0,13892729
26,0,17353057
27,0,158258437
28,105,14928737
29,74,50145784
30,0,128690162
31,0,87548017
32,0,12886126
33,0,9924173
34,2,21661996
35,0,10934432
36,0,211301008
37,68,14235734
38,6348149,5654458840
39,0,7814486
40,0,83383242
41,0,54253498
42,0,173608382
43,0,14293113
44,0,94491322
45,0,8834917
46,0,72422583
47,0,23880719
48,0,16194184
49,0,26241540
