index,results,average time (3)
0,0,45249223
1,0,264711618
2,0,47531922
3,0,61767021
4,0,5287487
5,0,99978843
6,0,49087603
7,0,38290659
8,0,39810021
9,0,13029257
10,0,15109856
11,0,23109276
12,0,14562527
13,0,196834802
14,0,221049069
15,2,985249280
16,0,16282319
17,0,1470563014
18,0,36837895
19,0,41430711
20,28172,62088409
21,0,98313410
22,0,75574715
23,0,179765224
24,0,301106611
25,0,14267364
26,0,18006245
27,0,167233625
28,105,16753434
29,74,51706154
30,0,142288684
31,0,97861845
32,0,14757473
33,0,10497808
34,2,22964318
35,0,11132955
36,0,214248339
37,68,15101750
38,6348149,5309173345
39,0,8187214
40,0,88062604
41,0,54565429
42,0,177659193
43,0,15498081
44,0,91835419
45,0,8697111
46,0,79940795
47,0,24881203
48,0,16368786
49,0,26554981
