index,results,average time (3)
0,30,32545804
1,0,173257509
2,0,3363893826
3,0,36927699
4,0,711456695
5,0,1418286005
6,0,61447222
7,0,3426710
8,0,38428465
9,0,420776128
10,0,1368885437
11,47,41467030
12,0,45726378
13,0,39410749
14,0,9053786
15,0,61521291
16,0,218779881
17,5,6042538801
18,0,14256079
19,0,13228257
20,0,33755461
21,0,48827488
22,0,228427091
23,0,9898662
24,0,43123165
25,0,10151624
26,1,25151331
27,0,18479426
28,0,12631336
29,0,65185387
30,0,7105191
31,0,191223462
32,0,4090547
33,0,32599687
34,0,1172502755
35,0,8716026
36,0,3416061
37,0,11149723
38,0,18513997
39,0,97267627
40,0,29956896
41,0,576720555
42,0,9787241
43,0,121487776
44,0,26443163
45,1235,6166421413
46,0,833983818
47,0,43082157
48,0,43509006
49,0,1218125263
