index,results,average time (3)
0,30,24864673
1,0,125493525
2,0,2351274807
3,0,29317219
4,0,477370261
5,0,1000759839
6,0,44549464
7,0,2860466
8,0,26324430
9,0,320042292
10,0,1110871076
11,47,35327036
12,0,37526925
13,0,34562507
14,0,7185140
15,0,54731448
16,0,207468271
17,5,5026581207
18,0,13492742
19,0,11414130
20,0,33049424
21,0,46333392
22,0,235946416
23,0,9582837
24,0,43593724
25,0,9042819
26,1,25092045
27,0,19406238
28,0,11927604
29,0,57001034
30,0,7656812
31,0,190507967
32,0,2753018
33,0,31158764
34,0,1171864111
35,0,7629553
36,0,2542336
37,0,9581804
38,0,15794197
39,0,92800775
40,0,28044064
41,0,539781252
42,0,6890535
43,0,127447445
44,0,20690917
45,1235,6021289347
46,0,1041656891
47,0,36123116
48,0,44110298
49,0,1252053896
