index,results,average time (3)
0,30,26081482
1,0,123663742
2,0,3163802225
3,0,33177852
4,0,844014246
5,0,1253967523
6,0,45267025
7,0,3205934
8,0,31263350
9,0,321081081
10,0,1115844090
11,47,36752939
12,0,39472023
13,0,34009535
14,0,8101065
15,0,60591220
16,0,221004724
17,5,5511381228
18,0,13434648
19,0,12688874
20,0,33782799
21,0,49385149
22,0,225587526
23,0,9858607
24,0,44602870
25,0,9565114
26,1,25591770
27,0,19507089
28,0,13381242
29,0,62757968
30,0,7780392
31,0,191157499
32,0,3904183
33,0,29749949
34,0,1173975705
35,0,8573452
36,0,3272771
37,0,10214487
38,0,17274300
39,0,96675475
40,0,28723955
41,0,552444855
42,0,7784366
43,0,121872027
44,0,22871096
45,1235,5989222287
46,0,819733460
47,0,39619922
48,0,44011672
49,0,1619802395
