index,results,average time (3)
0,30,7617870
1,0,8179028
2,0,430262883
3,0,3796815
4,0,48323392
5,0,51419416
6,0,10461409
7,0,2529064
8,0,7190624
9,0,159688075
10,0,214560905
11,47,7929404
12,0,26952663
13,0,3048419
14,0,3013133
15,0,13415812
16,0,48003752
17,5,4991426308
18,0,5108435
19,0,5227406
20,0,6538469
21,0,11858383
22,0,77632506
23,0,2668062
24,0,4575172
25,0,6471236
26,1,3541310
27,0,3443797
28,0,6480534
29,0,28108198
30,0,3559827
31,0,45400698
32,0,5115747
33,0,22258042
34,0,738041956
35,0,3485043
36,0,3261486
37,0,5101839
38,0,5478858
39,0,8209307
40,0,10072151
41,0,180190403
42,0,3933111
43,0,9038845
44,0,14930724
45,1235,1073426325
46,0,278525113
47,0,10566711
48,0,11026461
49,0,70628404
