index,results,average time (3)
0,0,38859048
1,0,717553376
2,0,41306574
3,0,42155424
4,0,28353690
5,0,191315173
6,0,363695779
7,0,36830186
8,0,26523192
9,0,7336788176
10,0,34019469
11,0,588623523
12,0,12143055
13,0,69806257
14,0,279911199
15,0,220022280
16,0,258033434
17,0,2336586792
18,0,9613036
19,0,7366670608
20,0,192886828
21,0,207608699
22,0,25842904
23,0,28038501
24,0,82484404
25,0,926952441
26,0,28471946
27,0,54146925
28,0,385073264
29,0,131121237
30,0,1728635708
31,0,630253155
32,0,81663290
33,0,20046710
34,0,70064862
35,0,223529576
36,0,43527443
37,0,412232160
38,0,6135224
39,0,435137351
40,0,186715682
41,0,39606332
42,0,84910074
43,0,25118191
44,0,44171651
45,0,18341302
46,0,291621128
47,0,40886322
48,0,27773856
49,0,32472769
