index,results,average time (3)
0,0,24672507
1,0,403680006
2,0,22747595
3,0,23041565
4,0,16085385
5,0,99278211
6,0,221942424
7,0,22833426
8,0,18574793
9,0,4925869623
10,0,18727699
11,0,400804121
12,0,8878787
13,0,46849568
14,0,183538913
15,0,139157851
16,0,153052488
17,0,1392742792
18,0,6364265
19,0,5295858542
20,0,167302052
21,0,187938530
22,0,22986014
23,0,21276712
24,0,74715375
25,0,960849920
26,0,32228866
27,0,54077307
28,0,525850374
29,0,141138394
30,0,1398064294
31,0,545685211
32,0,69562831
33,0,17828543
34,0,70090055
35,0,198825279
36,0,37633339
37,0,397974173
38,0,5310535
39,0,380967775
40,0,187773942
41,0,35638252
42,0,82211255
43,0,22012392
44,0,36780913
45,0,17310301
46,0,285361925
47,0,35046895
48,0,26933590
49,0,29172102
