index,results,average time (3)
0,0,33055622
1,0,535439014
2,0,29538075
3,0,20290851
4,0,17767349
5,0,101367075
6,0,262095212
7,0,27801513
8,0,21284738
9,0,6872993230
10,0,26427109
11,0,563953955
12,0,11776446
13,0,73559681
14,0,274059215
15,0,184607585
16,0,210439840
17,0,2022054035
18,0,9365240
19,0,7481494108
20,0,195561647
21,0,231208483
22,0,32344181
23,0,28564373
24,0,85564136
25,0,950274625
26,0,30604918
27,0,54218530
28,0,381194352
29,0,122706253
30,0,1775498707
31,0,625831842
32,0,81087111
33,0,21744648
34,0,77397187
35,0,231341997
36,0,54159800
37,0,412809053
38,0,6369987
39,0,474160988
40,0,185309012
41,0,45835494
42,0,91208775
43,0,21850267
44,0,46804586
45,0,20875930
46,0,308172543
47,0,43056487
48,0,27459303
49,0,33975441
