index,results,average time (3)
0,4,60880183
1,0,13220151
2,7031,1129861910
3,7,11411746
4,0,203122694
5,1,279188632
6,0,15412171
7,0,547854105
8,2,8693138
9,171,63414573
10,0,266028403
11,29,41062036
12,0,86475689
13,0,657978375
14,0,3278095
15,0,196014880
16,1,23237148
17,1,27526219
18,0,78096946
19,979,131156682
20,0,57385603
21,0,42806625
22,0,3005186
23,0,211723963
24,0,593628008
25,0,25327761
26,1,15370527
27,0,2991278
28,71,23376702
29,0,13815085
30,0,19151051
31,0,38361787
32,0,12964804
33,0,11433839
34,2,15263000
35,0,36822636
36,1877,32729943
37,0,73063532
38,0,14045158
39,1,266793727
40,0,43471494
41,901,948892592
42,9,28503338
43,0,31104802
44,0,77244837
45,0,25566895
46,0,22450923
47,0,48250118
48,0,186766941
49,83,186058362
