index,results,average time (3)
0,0,9528954
1,0,35592238
2,0,10406731
3,0,21021206
4,0,35295803
5,0,46176592
6,0,25618155
7,0,7549365
8,0,8397817
9,0,104170162
10,0,26938517
11,0,18319844
12,0,29338439
13,0,56013822
14,0,180660644
15,0,9608506
16,0,526111046
17,0,526069084
18,0,58456579
19,0,13571818
20,0,261747200
21,0,270401159
22,0,12879450
23,0,39745409
24,15,39319753
25,0,317070086
26,40,130236943
27,0,10636885
28,1,28419573
29,0,12473423
30,0,33976475
31,0,257710933
32,0,18162647
33,0,30887285
34,0,18614689
35,0,24875561
36,0,32966851
37,169,17033338
38,1,44034878
39,0,19837617
40,0,16961733
41,0,30650535
42,0,113924423
43,0,18922884
44,32,124959230
45,0,16023555
46,1782,16891240
47,0,114811658
48,0,19357045
49,0,54238319
