index,results,average time (3)
0,0,6664593
1,0,20469665
2,0,3442684
3,0,6347655
4,0,8201757
5,0,22951682
6,0,8403142
7,0,4879076
8,0,3776549
9,0,13542492
10,0,19263426
11,0,3624438
12,0,7532119
13,0,6677388
14,0,38111924
15,0,2807299
16,0,145166555
17,0,68362076
18,0,7978756
19,0,10643799
20,0,68488279
21,0,12303908
22,0,5661328
23,0,16214211
24,15,16585110
25,0,18036683
26,40,20835081
27,0,4959662
28,1,12618462
29,0,7588147
30,0,15085776
31,0,59309561
32,0,5797942
33,0,23105621
34,0,11338233
35,0,17274776
36,0,15076318
37,169,13765493
38,1,44811009
39,0,12556711
40,0,6306647
41,0,12620766
42,0,33878564
43,0,7268984
44,32,36369323
45,0,8117278
46,1782,5119800
47,0,18511374
48,0,15391746
49,0,12530962
