index,results,average time (3)
0,0,9710152
1,0,35431225
2,0,10162512
3,0,20193178
4,0,33281484
5,0,45945485
6,0,24985630
7,0,7382154
8,0,8578379
9,0,103523253
10,0,25896628
11,0,16059318
12,0,28090874
13,0,55625517
14,0,174912054
15,0,11123418
16,0,511389572
17,0,525147119
18,0,57992378
19,0,15456517
20,0,249370733
21,0,269775946
22,0,14013210
23,0,41726588
24,15,38089116
25,0,327830155
26,40,115918238
27,0,10837793
28,1,27308463
29,0,12247800
30,0,31903266
31,0,235017299
32,0,18059809
33,0,29785076
34,0,18751700
35,0,25418758
36,0,32343705
37,169,16906658
38,1,37219523
39,0,19965012
40,0,16963958
41,0,30359823
42,0,106307347
43,0,21063724
44,32,121083815
45,0,15951871
46,1782,17335494
47,0,106712579
48,0,20628849
49,0,58924913
