index,results,average time (3)
0,0,5621909
1,0,2736965
2,0,2035538
3,51,8394161
4,0,4452307
5,105,3763357
6,0,4350979
7,0,10664939
8,0,11244773
9,10000,585941790
10,0,10301351
11,0,9314139
12,0,4026730
13,0,9202480
14,0,2915223
15,11,32040675
16,6,5937258
17,6272,20087718
18,0,4238446
19,0,5801359
20,0,29457648
21,0,4000901
22,1179,15823046
23,0,2664724
24,0,5687951
25,0,5558649
26,0,6353059
27,0,7528781
28,0,6627798
29,0,3790378
30,0,3188450
31,0,8859236
32,0,14286199
33,0,2902507
34,0,3147283
35,0,42975186
36,0,7132927
37,15,9445190
38,0,8997519
39,0,2623239
40,0,10048468
41,10000,41930827299
42,0,3474314
43,0,5965311
44,183,17581780
45,10000,382499853
46,0,4065672
47,879,7104714
48,0,8650222
49,0,6391525
