index,results,average time (3)
0,0,7035414
1,0,2518176
2,0,34650723
3,0,4780292
4,0,6338436
5,0,12960433
6,0,74816544
7,0,3928184
8,0,6601492
9,0,4899342
10,0,6384452
11,0,39933363
12,0,4047990480
13,0,6097395
14,0,4587729
15,0,5766153
16,0,5523363
17,0,4361708
18,0,4686116
19,0,11434077
20,0,15275319
21,0,201770940
22,0,9107430
23,0,3842909
24,0,344727754
25,0,687423626
26,0,6022134
27,0,11585156
28,0,5847851
29,0,31229336
30,0,2840200
31,0,2870957
32,0,8603731
33,0,3131945
34,0,12564341
35,0,83715994
36,0,31040032
37,0,11272907
38,0,9002844
39,0,2140204
40,0,27051846
41,0,21515368
42,0,9541034
43,0,8584181
44,0,17458120
45,0,3959496
46,0,10128895
47,0,4892825
48,0,19545713
49,0,19208271
