index,results,average time (3)
0,0,30915260
1,0,31325260
2,0,121625661
3,0,89766184
4,0,27156034
5,0,674851655
6,0,1865798790
7,0,188903649
8,0,15314101
9,0,46511093
10,0,31287192
11,0,124551534
12,0,6366155862
13,0,30015865
14,0,146778583
15,0,34210284
16,0,23870229
17,0,9574174
18,0,8599360
19,0,1267225662
20,0,25734821
21,0,1229333956
22,0,123634894
23,0,9955803
24,0,3610858678
25,0,1922494887
26,0,63447395
27,0,25051355
28,0,114018042
29,0,320555448
30,0,16049782
31,0,2797046
32,0,64356405
33,0,253703514
34,0,38949330
35,0,545335133
36,0,81215699
37,0,44809022
38,0,40038903
39,0,14590342
40,0,110017617
41,0,160354137
42,0,131914933
43,0,42121966
44,0,62134424
45,0,17560640
46,0,70035457
47,0,19920984
48,0,32800991
49,0,32986561
